timestamp,cpu4,cpu6,cpu8,cpu10
1775317845505780,33.3333,60,80,25
1775317845556460,85.7143,80,60,75
1775317845607168,25,50,80,50
1775317845657941,75,60,66.6667,60
1775317845708624,75,50,75,60
1775317845759292,40,50,100,33.3333
1775317845809957,71.4286,0,25,80
1775317845860660,80,80,83.3333,80
1775317845911640,60,83.3333,75,83.3333
1775317845962410,60,100,80,60
1775317846013188,75,80,83.3333,80
1775317846063956,66.6667,60,66.6667,80
1775317846114646,60,80,75,60
1775317846165321,50,66.6667,0,50
1775317846215996,50,100,85.7143,60
1775317846266698,66.6667,83.3333,80,80
1775317846317509,50,40,80,80
1775317846368264,100,100,100,100
1775317846418926,75,75,66.6667,50
1775317846469617,60,80,60,66.6667
1775317846520298,66.6667,80,66.6667,66.6667
1775317846571059,60,40,80,80
1775317846621866,50,80,50,75
1775317846672559,50,80,50,80
1775317846723250,50,75,83.3333,60
1775317846773930,66.6667,50,25,50
1775317846824702,60,75,60,66.6667
1775317846875387,60,66.6667,50,40
1775317846926089,80,40,66.6667,75
1775317846976797,100,83.3333,83.3333,100
1775317847027493,66.6667,60,33.3333,80
1775317847078182,75,50,33.3333,40
1775317847128846,40,80,60,40
1775317847179494,60,40,75,33.3333
1775317847230249,50,60,80,75
1775317847280920,40,83.3333,66.6667,60
1775317847331588,80,75,83.3333,60
1775317847382300,16.6667,66.6667,40,80
1775317847432994,75,60,60,60
1775317847483660,60,50,33.3333,20
1775317847534334,20,66.6667,75,75
1775317847585126,80,75,80,50
1775317847635893,50,60,66.6667,80
1775317847686612,75,25,40,75
1775317847737288,60,66.6667,83.3333,66.6667
1775317847787951,40,75,50,60
1775317847838603,40,42.8571,25,66.6667
1775317847889281,50,50,71.4286,75
1775317847939970,25,50,75,60
1775317847990666,80,75,50,60
1775317848041329,50,50,50,33.3333
1775317848092042,80,20,66.6667,60
1775317848142706,50,83.3333,50,60
1775317848193493,83.3333,80,83.3333,80
1775317848244270,57.1429,60,75,80
1775317848295078,75,100,66.6667,80
1775317848345807,0,66.6667,25,66.6667
1775317848396515,50,60,80,66.6667
1775317848447234,83.3333,75,57.1429,75
1775317848497904,60,60,33.3333,25
1775317848548581,60,25,50,71.4286
1775317848599290,60,57.1429,66.6667,75
1775317848649987,60,40,80,66.6667
1775317848700670,60,40,80,60
1775317848751333,40,60,20,50
1775317848802102,80,50,60,50
1775317848852821,60,66.6667,50,80
1775317848903563,75,75,83.3333,60
1775317848954248,20,75,50,66.6667
1775317849004899,66.6667,50,50,60
1775317849055615,75,50,40,50
1775317849106311,80,100,50,50
1775317849157076,66.6667,50,75,50
1775317849207797,75,40,66.6667,66.6667
1775317849258472,60,50,25,33.3333
1775317849309158,40,66.6667,60,50
1775317849359805,66.6667,66.6667,66.6667,25
1775317849410463,40,40,50,60
1775317849461107,80,60,60,50
1775317849511860,83.3333,83.3333,100,66.6667
1775317849562546,60,80,66.6667,80
1775317849613312,50,50,75,60
1775317849663979,83.3333,66.6667,66.6667,71.4286
1775317849714674,25,40,50,50
1775317849765395,20,60,60,60
1775317849816054,33.3333,60,83.3333,40
1775317849866709,50,80,50,40
1775317849917440,60,60,50,66.6667
1775317849968194,66.6667,83.3333,80,50
1775317850018942,60,80,50,80
1775317850069660,100,50,50,80
1775317850120351,50,25,33.3333,60
1775317850171091,40,50,75,60
1775317850221791,80,80,80,75
1775317850272467,66.6667,60,80,60
1775317850323177,50,66.6667,75,50
1775317850373871,60,75,80,50
1775317850424561,60,60,33.3333,40
1775317850475258,60,80,80,80
1775317850525945,40,25,25,60
1775317850576605,57.1429,80,60,60
1775317850627327,50,60,25,40
1775317850678075,60,33.3333,50,60
1775317850728745,60,80,80,100
1775317850779441,80,60,83.3333,60
1775317850830142,40,20,75,66.6667
1775317850880819,50,80,50,75
1775317850931551,75,60,75,33.3333
1775317850982254,50,60,83.3333,40
1775317851032966,40,66.6667,66.6667,75
1775317851083664,80,60,50,42.8571
1775317851134359,25,71.4286,100,50
1775317851185029,100,25,80,80
1775317851235775,40,60,25,75
1775317851286430,40,40,83.3333,60
1775317851337130,60,80,50,83.3333
1775317851387896,50,66.6667,66.6667,80
1775317851438631,66.6667,40,75,66.6667
1775317851489356,80,80,80,60
1775317851540041,60,33.3333,50,83.3333
1775317851590728,50,80,66.6667,75
1775317851641478,80,83.3333,50,60
1775317851692155,60,75,60,83.3333
1775317851742906,40,66.6667,60,50
1775317851793676,66.6667,60,80,60
1775317851844366,50,20,66.6667,66.6667
1775317851895090,100,80,80,50
1775317851945772,40,83.3333,60,40
1775317851996465,50,66.6667,66.6667,60
1775317852047380,60,66.6667,66.6667,66.6667
1775317852098065,66.6667,75,33.3333,25
1775317852148820,60,20,66.6667,60
1775317852199510,50,50,66.6667,50
1775317852250168,60,60,80,40
1775317852300826,83.3333,60,75,80
1775317852351609,83.3333,60,40,80
1775317852402359,40,60,80,66.6667
1775317852453048,50,20,66.6667,66.6667
1775317852503705,75,25,50,50
1775317852554397,60,50,66.6667,60
1775317852605173,60,80,80,80
1775317852655931,80,66.6667,83.3333,66.6667
1775317852706623,80,83.3333,25,75
1775317852757339,60,80,60,66.6667
1775317852808024,50,80,75,75
1775317852858689,80,66.6667,50,40
1775317852909369,60,40,50,66.6667
1775317852960065,60,40,83.3333,75
1775317853010736,83.3333,50,50,50
1775317853061479,60,25,66.6667,60
1775317853112143,25,40,80,50
1775317853162813,40,60,66.6667,66.6667
1775317853213515,75,60,50,66.6667
1775317853264199,80,83.3333,50,75
1775317853314872,50,33.3333,33.3333,60
1775317853365592,75,83.3333,50,50
1775317853416364,60,25,20,83.3333
1775317853467063,75,80,50,60
1775317853517724,60,40,83.3333,40
1775317853568377,80,80,60,60
1775317853619108,80,80,60,50
1775317853669796,60,75,80,66.6667
1775317853720448,66.6667,25,60,33.3333
1775317853771131,50,60,40,40
1775317853821838,75,66.6667,25,75
1775317853872563,80,75,83.3333,66.6667
1775317853923272,33.3333,60,25,66.6667
1775317853973933,66.6667,25,60,75
1775317854024586,40,50,40,60
1775317854075282,75,50,50,50
1775317854125945,60,60,50,66.6667
1775317854176613,80,40,75,75
1775317854227385,60,80,50,50
1775317854278075,60,75,66.6667,75
1775317854328855,25,66.6667,66.6667,40
1775317854379539,80,80,50,60
1775317854430266,80,75,60,60
1775317854480970,66.6667,50,60,60
1775317854531639,66.6667,50,50,60
1775317854582319,66.6667,66.6667,60,80
