sent_at_unix_ns,latency_us,status
1775502046811484963,1201,ok
1775502046814814153,2322,ok
1775502046813748228,3754,ok
1775502046815882947,2534,ok
1775502046816954817,2517,ok
1775502046817497168,2377,ok
1775502046818409074,2628,ok
1775502046819458713,1685,ok
1775502046820937888,1684,ok
1775502046823683500,2239,ok
1775502046827040854,1359,ok
1775502046829460577,1535,ok
1775502046830988558,1011,ok
1775502046831992144,1127,ok
1775502046834215943,1116,ok
1775502046834183815,1174,ok
1775502046837475985,1033,ok
1775502046839572730,1500,ok
1775502046838509777,2966,ok
1775502046843595209,1182,ok
1775502046844665996,3640,ok
1775502046844784259,3990,ok
1775502046848295685,1990,ok
1775502046848768215,2532,ok
1775502046850267090,1130,ok
1775502046849849236,1640,ok
1775502046852562462,1253,ok
1775502046854878102,2504,ok
1775502046857003575,1778,ok
1775502046858773716,1909,ok
1775502046859842854,1184,ok
1775502046860678421,1810,ok
1775502046861015903,1640,ok
1775502046862480377,1953,ok
1775502046862090818,3226,ok
1775502046865319334,3597,ok
1775502046868910492,1251,ok
1775502046869976775,2300,ok
1775502046873342197,2669,ok
1775502046875466945,1774,ok
1775502046876005172,2487,ok
1775502046877078155,1621,ok
1775502046880816536,2507,ok
1775502046884387607,2430,ok
1775502046885456551,1820,ok
1775502046886520522,1139,ok
1775502046888729130,3128,ok
1775502046890859148,1127,ok
1775502046889792802,3100,ok
1775502046892892984,1779,ok
1775502046896801808,1270,ok
1775502046895733984,2809,ok
1775502046899608337,1832,ok
1775502046902502423,2535,ok
1775502046903570862,1774,ok
1775502046903610585,2116,ok
1775502046904638861,1804,ok
1775502046909627185,1176,ok
1775502046908563236,3335,ok
1775502046910697968,1963,ok
1775502046911863387,1186,ok
1775502046913041378,1887,ok
1775502046914119196,1134,ok
1775502046917343047,1362,ok
1775502046915255341,3737,ok
1775502046918994128,1077,ok
1775502046921132090,1694,ok
1775502046922817070,1434,ok
1775502046922199737,2089,ok
1775502046923887958,1411,ok
1775502046927414997,1401,ok
1775502046928479624,1067,ok
1775502046930607537,2466,ok
1775502046931673218,2950,ok
1775502046932779594,2023,ok
1775502046932739516,2697,ok
1775502046934132662,1605,ok
1775502046935726972,1202,ok
1775502046935438657,1896,ok
1775502046936798303,1525,ok
1775502046937324684,1670,ok
1775502046936927513,2614,ok
1775502046938316555,2379,ok
1775502046940618544,1258,ok
1775502046944007798,1187,ok
1775502046942942079,2497,ok
1775502046945185930,1712,ok
1775502046945429979,1759,ok
1775502046946500145,2498,ok
1775502046946891039,2369,ok
1775502046948251101,2722,ok
1775502046950308818,1572,ok
1775502046949263929,3125,ok
1775502046951881890,2974,ok
1775502046954509799,1566,ok
1775502046955917186,1838,ok
1775502046955953389,2598,ok
1775502046957757963,1246,ok
1775502046959006156,2401,ok
1775502046961135540,3502,ok
1775502046963528915,1184,ok
1775502046964594676,2044,ok
1775502046966645590,1399,ok
1775502046969108097,1363,ok
1775502046971531934,1167,ok
1775502046973760720,1226,ok
1775502046974979825,1521,ok
1775502046976049484,1849,ok
1775502046978961347,2450,ok
1775502046980029882,1384,ok
1775502046982478859,1700,ok
1775502046982513954,1945,ok
1775502046985519684,3093,ok
1775502046988602150,1239,ok
1775502046992971271,1413,ok
1775502046994039207,1224,ok
1775502046996335769,2307,ok
1775502046998468922,1278,ok
1775502046997398792,2407,ok
1775502047000870326,1248,ok
1775502047004240524,2339,ok
1775502047004293242,2600,ok
1775502047006353587,1459,ok
1775502047005282687,3169,ok
1775502047006571440,3207,ok
1775502047007805556,2611,ok
1775502047009516329,2133,ok
1775502047014836695,1330,ok
1775502047013769444,2879,ok
1775502047018768532,1585,ok
1775502047019833937,1301,ok
1775502047021129340,1600,ok
1775502047022198815,1591,ok
1775502047024850599,2450,ok
1775502047026920724,1252,ok
1775502047030279997,2175,ok
1775502047032404277,2167,ok
1775502047034565452,999,ok
1775502047035556328,1211,ok
1775502047037827145,1547,ok
1775502047038891874,2129,ok
1775502047043142147,2408,ok
1775502047047668869,1213,ok
1775502047048733114,1449,ok
1775502047051248185,1252,ok
1775502047050185041,2714,ok
1775502047052278395,1266,ok
1775502047053536178,1196,ok
1775502047052900849,2622,ok
1775502047057643258,2031,ok
1775502047058706918,2070,ok
1775502047059667350,2157,ok
1775502047060738678,1928,ok
1775502047062659894,1633,ok
1775502047063731715,1627,ok
1775502047064285756,1264,ok
1775502047065541078,924,ok
1775502047066459404,1397,ok
1775502047067531350,1395,ok
1775502047068919190,2385,ok
1775502047069987201,2571,ok
1775502047071057600,3071,ok
1775502047072370020,2248,ok
1775502047074119073,1297,ok
1775502047073625756,2625,ok
1775502047075414749,1498,ok
1775502047076242786,1211,ok
1775502047078514878,2261,ok
1775502047079582322,1282,ok
1775502047080767248,1300,ok
1775502047080651085,1812,ok
1775502047082466244,1325,ok
1775502047081926937,2264,ok
1775502047083531253,1081,ok
1775502047084608021,2105,ok
1775502047086706065,988,ok
1775502047087686016,1066,ok
1775502047089819093,1230,ok
1775502047090916465,1272,ok
1775502047090882959,1400,ok
1775502047092111263,1723,ok
1775502047093827108,981,ok
1775502047096934302,1540,ok
1775502047098000298,2075,ok
1775502047099544378,1140,ok
1775502047101748035,1277,ok
1775502047102817606,2250,ok
1775502047104085994,1282,ok
1775502047103015254,2563,ok
1775502047106644643,1257,ok
1775502047105066627,3005,ok
1775502047107712334,2075,ok
1775502047109779506,1816,ok
1775502047114711829,1151,ok
1775502047115775538,1044,ok
1775502047119939158,1565,ok
1775502047121002575,1382,ok
1775502047123446982,1094,ok
1775502047128658654,1345,ok
1775502047131063132,1651,ok
1775502047133777592,1203,ok
1775502047134846563,1361,ok
1775502047132706822,4009,ok
1775502047136043906,1885,ok
1775502047137922267,1044,ok
1775502047138961410,1065,ok
1775502047140020384,1052,ok
1775502047148192845,1133,ok
1775502047150387527,1362,ok
1775502047151454769,2065,ok
1775502047152812528,2378,ok
1775502047153510705,2669,ok
1775502047158281109,1564,ok
1775502047159345960,2347,ok
1775502047162755832,1038,ok
1775502047163787716,1282,ok
1775502047164858655,1374,ok
1775502047167278896,2706,ok
1775502047168342396,3135,ok
1775502047169979745,1539,ok
1775502047169408684,2563,ok
1775502047171046397,1407,ok
1775502047171966691,2027,ok
1775502047173987528,1137,ok
1775502047175058428,2303,ok
1775502047181479681,1400,ok
1775502047182543337,1222,ok
1775502047183766113,1091,ok
1775502047184830623,1315,ok
1775502047185925441,1210,ok
1775502047188197861,1424,ok
1775502047189261245,1788,ok
1775502047190684241,1168,ok
1775502047191041215,975,ok
1775502047192008936,1553,ok
1775502047193076624,1318,ok
1775502047191843144,3379,ok
1775502047196334697,1133,ok
1775502047197399821,1546,ok
1775502047201061098,2338,ok
1775502047202125060,1663,ok
1775502047203192293,1469,ok
1775502047205722594,2945,ok
1775502047206786967,2511,ok
1775502047209292327,3010,ok
1775502047214423110,1545,ok
1775502047215490878,4118,ok
1775502047219600124,1062,ok
1775502047219156502,2759,ok
1775502047218088693,4221,ok
1775502047221726689,1389,ok
1775502047220662662,2614,ok
1775502047223107970,2126,ok
1775502047224337765,1259,ok
1775502047227721591,1264,ok
1775502047226656985,2869,ok
1775502047228979052,2376,ok
1775502047231346631,1221,ok
1775502047230587303,2384,ok
1775502047234071253,1645,ok
1775502047234037210,1843,ok
1775502047235101972,2106,ok
1775502047237199191,2307,ok
1775502047238275481,1323,ok
1775502047239342226,2274,ok
1775502047240660144,1391,ok
1775502047241608066,1247,ok
1775502047242856504,1324,ok
1775502047243918816,1387,ok
1775502047247434690,3236,ok
1775502047248503269,2598,ok
1775502047249573232,4253,ok
1775502047253827421,2650,ok
1775502047256481548,2423,ok
1775502047257556169,2625,ok
1775502047262279172,3150,ok
1775502047265406302,1773,ok
1775502047267169426,1144,ok
1775502047266533729,1806,ok
1775502047268240393,3188,ok
1775502047269385751,2505,ok
1775502047271438145,1221,ok
1775502047271892776,2087,ok
1775502047271418662,3225,ok
1775502047273723018,1118,ok
1775502047278960082,1902,ok
1775502047280025509,2106,ok
1775502047281921928,1811,ok
1775502047283191274,1146,ok
1775502047283725010,1078,ok
1775502047284327426,2223,ok
1775502047285862290,1247,ok
1775502047287109707,1808,ok
1775502047289979260,2079,ok
1775502047292049798,1257,ok
1775502047291048953,3270,ok
1775502047294319457,1271,ok
1775502047295385339,1199,ok
1775502047295428449,2516,ok
1775502047296585559,2225,ok
1775502047300929342,1574,ok
1775502047303565956,2038,ok
1775502047305598632,976,ok
1775502047306573519,1149,ok
1775502047307645363,1001,ok
1775502047310768628,1473,ok
1775502047313282485,1039,ok
1775502047311836452,2618,ok
1775502047316573167,1220,ok
1775502047317638810,1079,ok
1775502047318719223,1175,ok
1775502047320958915,1435,ok
1775502047319786252,3090,ok
1775502047322024648,1828,ok
1775502047327972182,2191,ok
1775502047329037013,1732,ok
1775502047332885133,2912,ok
1775502047333952720,2168,ok
1775502047337180168,1549,ok
1775502047338244218,1471,ok
1775502047339716445,1686,ok
1775502047342464244,1565,ok
1775502047345092875,2279,ok
1775502047347218576,3354,ok
1775502047349493449,2805,ok
1775502047350565779,1934,ok
1775502047351636986,1501,ok
1775502047358256990,1397,ok
1775502047358700185,2612,ok
1775502047359712237,2263,ok
1775502047361363716,2309,ok
1775502047361398050,2729,ok
1775502047363037686,1273,ok
1775502047361303257,3095,ok
1775502047363664289,1675,ok
1775502047364390197,2807,ok
1775502047365330583,2452,ok
1775502047366401993,2387,ok
1775502047372973230,1369,ok
1775502047371906358,3795,ok
1775502047374044815,2436,ok
1775502047375404757,1231,ok
1775502047376471721,1235,ok
1775502047377699097,1316,ok
1775502047381133019,1496,ok
1775502047383692525,1277,ok
1775502047384759034,1380,ok
1775502047384960011,1732,ok
1775502047386690747,2300,ok
1775502047387756607,1249,ok
1775502047388823960,2424,ok
1775502047390059186,1442,ok
1775502047391493443,2460,ok
1775502047392562943,2201,ok
1775502047393666383,1264,ok
1775502047393631080,1752,ok
1775502047398502122,1817,ok
1775502047400310105,2188,ok
1775502047402451184,1379,ok
1775502047401382675,2461,ok
1775502047404907541,1185,ok
1775502047405976879,1762,ok
1775502047407166034,2403,ok
1775502047407197422,2595,ok
1775502047409563061,1574,ok
1775502047410856055,1306,ok
1775502047412156148,1188,ok
1775502047414407233,1395,ok
1775502047415795603,2374,ok
1775502047416865141,2198,ok
1775502047417935480,2238,ok
1775502047420139073,1128,ok
1775502047423394874,1284,ok
1775502047425741891,961,ok
1775502047426703941,1231,ok
1775502047425783929,2205,ok
1775502047427770323,1971,ok
1775502047429055082,947,ok
1775502047427992935,2211,ok
1775502047429769054,1533,ok
1775502047429741035,2220,ok
1775502047433020462,1193,ok
1775502047436339144,1484,ok
1775502047437405255,1427,ok
1775502047438823134,1676,ok
1775502047440491079,1592,ok
1775502047441561461,2250,ok
1775502047443812398,1088,ok
1775502047443843378,1887,ok
1775502047447862349,1214,ok
1775502047450141673,2307,ok
1775502047452310655,1572,ok
1775502047452277989,3071,ok
1775502047453525821,2413,ok
1775502047455941224,1089,ok
1775502047454943244,3145,ok
1775502047461207170,1253,ok
1775502047462277961,2105,ok
1775502047466506974,2235,ok
1775502047467572813,1213,ok
1775502047468732945,1665,ok
1775502047469829935,1447,ok
1775502047472340914,1754,ok
1775502047475156202,1256,ok
1775502047476224589,1353,ok
1775502047478637792,1812,ok
1775502047480441112,2322,ok
1775502047479703902,3184,ok
1775502047481513120,2339,ok
1775502047483846675,1205,ok
1775502047482580856,2555,ok
1775502047484915923,1433,ok
1775502047486266661,1367,ok
1775502047487412876,1023,ok
1775502047488446346,1478,ok
1775502047488437522,2449,ok
1775502047490878184,1225,ok
1775502047491951263,2314,ok
1775502047493168422,1728,ok
1775502047497025389,1173,ok
1775502047495960575,2370,ok
1775502047498093012,1534,ok
1775502047499395728,2912,ok
1775502047500690755,2242,ok
1775502047501756885,1537,ok
1775502047503287955,1557,ok
1775502047504356373,1242,ok
1775502047505592597,1220,ok
1775502047506660354,1565,ok
1775502047505637725,2803,ok
1775502047508219431,1556,ok
1775502047507877479,2319,ok
1775502047510188020,1275,ok
1775502047512528099,1428,ok
1775502047513594526,1639,ok
1775502047517338300,1938,ok
1775502047518405357,1221,ok
1775502047519258163,1051,ok
1775502047524497683,1186,ok
1775502047523431089,2819,ok
1775502047525567432,2116,ok
1775502047525603863,2304,ok
1775502047527278078,1075,ok
1775502047529415310,1645,ok
1775502047530482771,987,ok
1775502047532534748,1991,ok
1775502047533601427,1023,ok
1775502047534515251,1997,ok
1775502047535684885,1248,ok
1775502047536925130,1386,ok
1775502047536502454,2383,ok
1775502047537997378,1380,ok
1775502047539371414,2837,ok
1775502047541502234,1629,ok
1775502047542202064,3223,ok
1775502047544193867,1383,ok
1775502047545259997,1095,ok
1775502047546359826,1445,ok
1775502047547425166,1879,ok
1775502047550363793,2246,ok
1775502047552489588,1812,ok
1775502047553676531,2207,ok
1775502047554292196,3448,ok
1775502047556945884,1487,ok
1775502047558438679,1417,ok
1775502047562977817,1856,ok
1775502047564045997,1243,ok
1775502047564827270,1123,ok
1775502047565949977,2839,ok
1775502047568074042,1213,ok
1775502047568782189,2296,ok
1775502047571071191,1007,ok
1775502047572069885,2123,ok
1775502047574182548,1097,ok
1775502047575255360,1169,ok
1775502047576350516,2423,ok
1775502047577486075,1932,ok
1775502047579419247,1992,ok
1775502047580481575,2349,ok
1775502047582472257,2107,ok
1775502047583894287,1592,ok
1775502047584573314,1171,ok
1775502047586807878,3372,ok
1775502047587872782,2375,ok
1775502047588940875,1653,ok
1775502047590172446,1473,ok
1775502047590008279,2328,ok
1775502047593454347,2150,ok
1775502047594522432,1378,ok
1775502047595901276,1887,ok
1775502047598850041,1334,ok
1775502047597779138,2426,ok
1775502047598879538,1663,ok
1775502047599918784,1298,ok
1775502047602282599,2293,ok
1775502047604405521,2067,ok
1775502047605637035,1212,ok
1775502047606851727,1201,ok
1775502047609124454,1707,ok
1775502047610192701,1395,ok
1775502047610824191,2275,ok
1775502047611585347,2283,ok
1775502047613092515,1207,ok
1775502047613860628,1431,ok
1775502047614287944,2411,ok
1775502047616356068,1489,ok
1775502047618908588,1508,ok
1775502047619974227,1237,ok
1775502047622281025,2957,ok
1775502047624407556,1240,ok
1775502047625229022,1537,ok
1775502047626712328,1078,ok
1775502047628855900,1241,ok
1775502047632215985,3092,ok
1775502047633278495,2099,ok
1775502047638580036,1156,ok
1775502047637514649,2765,ok
1775502047639646515,1504,ok
1775502047640275074,2151,ok
1775502047642213872,2171,ok
1775502047645503620,1196,ok
1775502047646571297,2258,ok
1775502047648830373,2269,ok
1775502047649893559,2024,ok
1775502047654035985,1309,ok
1775502047655101451,2201,ok
1775502047656409976,1408,ok
1775502047657289757,1810,ok
1775502047658911407,1271,ok
1775502047658879589,2898,ok
1775502047661241930,1277,ok
1775502047666638096,1370,ok
1775502047669072888,2648,ok
1775502047670140117,2195,ok
1775502047673402039,1449,ok
1775502047674467154,2247,ok
1775502047675909785,1539,ok
1775502047677440373,1379,ok
1775502047678811729,1012,ok
1775502047676707466,3424,ok
1775502047678518420,2498,ok
1775502047682078280,3097,ok
1775502047685168052,1550,ok
1775502047687779800,1707,ok
1775502047690548866,1280,ok
1775502047691582595,1763,ok
1775502047692894540,1602,ok
1775502047693372698,1681,ok
1775502047693333968,2203,ok
1775502047695535149,1487,ok
1775502047696603453,1174,ok
1775502047697026457,2085,ok
1775502047697777449,2080,ok
1775502047698810083,2945,ok
1775502047701754362,1196,ok
1775502047702826991,1921,ok
1775502047704011980,1562,ok
1775502047705571059,2849,ok
1775502047707698174,1468,ok
1775502047708457042,999,ok
1775502047708412339,2842,ok
1775502047711259101,2633,ok
1775502047713453592,1397,ok
1775502047713411426,1501,ok
1775502047712341693,2579,ok
1775502047720042741,1846,ok
1775502047721109504,1568,ok
1775502047721162187,1692,ok
1775502047722670204,957,ok
1775502047721888747,2262,ok
1775502047723620514,1152,ok
1775502047724710756,1259,ok
1775502047725851031,1511,ok
1775502047727032516,912,ok
1775502047727939445,1147,ok
1775502047729007883,1902,ok
1775502047730910433,1105,ok
1775502047730147485,2666,ok
1775502047731976124,1087,ok
1775502047732859954,1311,ok
1775502047732857762,1476,ok
1775502047732815517,2493,ok
1775502047734125969,1625,ok
1775502047735301445,961,ok
1775502047738357271,1141,ok
1775502047737288602,2554,ok
1775502047741963346,988,ok
1775502047742947588,1217,ok
1775502047744018637,1004,ok
1775502047746091083,1459,ok
1775502047747157725,2559,ok
1775502047748248726,2428,ok
1775502047748743580,1949,ok
1775502047751743461,2310,ok
1775502047752811495,1246,ok
1775502047754038204,1289,ok
1775502047755148054,1984,ok
1775502047759256914,1419,ok
1775502047757125597,3729,ok
1775502047760332157,2420,ok
1775502047762754540,1242,ok
1775502047763818917,1560,ok
1775502047765368672,1264,ok
1775502047765058890,2611,ok
1775502047768743756,2242,ok
1775502047773109951,2104,ok
1775502047775215284,1286,ok
1775502047776280848,1181,ok
1775502047778530264,2392,ok
1775502047779604505,2438,ok
1775502047780674560,2517,ok
1775502047781985056,2101,ok
1775502047784079435,1195,ok
1775502047786337575,1809,ok
1775502047789207649,1342,ok
1775502047790281177,2181,ok
1775502047791611217,2275,ok
1775502047796008768,2022,ok
1775502047797074226,2630,ok
1775502047798024579,1830,ok
1775502047799095492,1307,ok
1775502047799853090,1265,ok
1775502047800393223,2685,ok
1775502047802183745,1503,ok
1775502047803691526,1218,ok
1775502047801107364,3860,ok
1775502047803066611,2889,ok
1775502047804909149,1256,ok
1775502047805958251,2342,ok
1775502047807229495,1311,ok
1775502047808291885,1034,ok
1775502047809322886,1980,ok
1775502047813420770,1130,ok
1775502047818671929,2222,ok
1775502047819737059,1701,ok
1775502047821438804,1712,ok
1775502047823142208,1423,ok
1775502047827691090,1638,ok
1775502047828729301,1533,ok
1775502047830260086,2267,ok
1775502047834692444,1246,ok
1775502047834648920,1612,ok
1775502047835937002,1143,ok
1775502047837081182,1341,ok
1775502047839485016,2343,ok
1775502047840552504,1740,ok
1775502047841619408,1622,ok
1775502047842292960,2372,ok
1775502047844279365,1811,ok
1775502047844657139,2267,ok
1775502047845726772,1415,ok
1775502047843231108,3921,ok
1775502047845758936,3131,ok
1775502047848214105,2347,ok
1775502047849954452,1216,ok
1775502047850550991,1206,ok
1775502047851162497,894,ok
1775502047848881394,4269,ok
1775502047851748840,1592,ok
1775502047854406528,1030,ok
1775502047855429988,972,ok
1775502047856395108,1330,ok
1775502047857468970,2647,ok
1775502047858788769,1839,ok
1775502047859854298,2334,ok
1775502047861698581,1397,ok
1775502047864158803,1268,ok
1775502047865226940,1219,ok
1775502047865418300,1086,ok
1775502047866437932,1200,ok
1775502047867568993,988,ok
1775502047868551155,1317,ok
1775502047869619638,1398,ok
1775502047870934221,1028,ok
1775502047871956678,2186,ok
1775502047873025912,1415,ok
1775502047874436536,2137,ok
1775502047875504813,2304,ok
1775502047877635790,969,ok
1775502047878667693,2117,ok
1775502047879735583,2525,ok
1775502047880775727,1662,ok
1775502047882254652,2567,ok
1775502047883498439,2360,ok
1775502047884814550,1209,ok
1775502047885849774,1039,ok
1775502047886887979,1652,ok
1775502047889599994,1070,ok
1775502047890664399,2108,ok
1775502047891736662,2161,ok
1775502047893834603,1375,ok
1775502047894961008,1128,ok
1775502047897162947,1708,ok
1775502047898275733,2113,ok
1775502047898229815,3647,ok
1775502047900381976,2234,ok
1775502047901449869,1735,ok
1775502047902610512,2035,ok
1775502047904247779,2551,ok
1775502047904637256,2207,ok
1775502047905707320,3352,ok
1775502047907900261,2153,ok
1775502047906788634,4315,ok
1775502047908969580,3024,ok
1775502047910056966,3023,ok
1775502047911106215,2766,ok
1775502047911986981,1982,ok
1775502047915035842,1264,ok
1775502047918421840,1364,ok
1775502047919490523,1908,ok
1775502047920849222,1115,ok
1775502047924084950,1302,ok
1775502047926451440,1697,ok
1775502047927518628,1253,ok
1775502047928137811,1332,ok
1775502047928764135,3477,ok
1775502047931593911,1843,ok
1775502047933280879,3679,ok
1775502047934496029,2963,ok
