timestamp,cpu4,cpu6,cpu8,cpu10
1775425238309276,80,71.4286,60,20
1775425238359957,75,75,40,50
1775425238410597,80,60,50,20
1775425238461334,75,80,60,50
1775425238511987,85.7143,66.6667,40,20
1775425238562698,75,50,60,40
1775425238613414,80,75,25,0
1775425238664033,71.4286,60,50,33.3333
1775425238714734,100,60,50,0
1775425238765481,50,80,83.3333,50
1775425238816153,80,80,20,20
1775425238866845,100,60,50,40
1775425238917593,80,60,50,25
1775425238968288,66.6667,60,40,33.3333
1775425239019017,100,75,60,50
1775425239069683,50,50,40,0
1775425239120304,85.7143,60,40,0
1775425239170906,75,66.6667,60,50
1775425239221573,83.3333,80,80,60
1775425239272228,80,75,40,20
1775425239322932,100,83.3333,75,80
1775425239373625,80,75,50,66.6667
1775425239424250,100,60,66.6667,50
1775425239475006,100,100,100,100
1775425239525641,80,60,60,40
1775425239576359,83.3333,80,50,50
1775425239627023,75,75,60,40
1775425239677683,80,80,75,60
1775425239728396,100,80,83.3333,75
1775425239779121,100,100,100,100
1775425239829769,83.3333,83.3333,66.6667,40
1775425239880455,100,100,75,66.6667
1775425239931151,80,80,60,40
1775425239981781,80,50,40,33.3333
1775425240032489,100,100,100,80
1775425240083210,100,80,80,80
1775425240133858,80,100,80,80
1775425240184589,83.3333,66.6667,66.6667,20
1775425240235342,100,80,66.6667,66.6667
1775425240285972,80,66.6667,75,50
1775425240336615,83.3333,66.6667,40,33.3333
1775425240387264,75,83.3333,60,60
1775425240438014,100,75,60,60
1775425240488701,83.3333,66.6667,50,20
1775425240539330,80,80,66.6667,33.3333
1775425240589966,75,60,50,40
1775425240640641,83.3333,80,60,40
1775425240691349,100,83.3333,60,60
1775425240741992,60,50,40,0
1775425240792664,80,80,40,20
1775425240843369,83.3333,83.3333,60,50
1775425240894131,80,50,50,16.6667
1775425240944804,80,66.6667,50,40
1775425240995531,83.3333,71.4286,60,40
1775425241046254,66.6667,75,20,20
1775425241096987,83.3333,100,80,60
1775425241147709,75,71.4286,60,40
1775425241198426,100,80,66.6667,66.6667
1775425241249209,83.3333,66.6667,80,40
1775425241299848,83.3333,100,66.6667,75
1775425241350549,100,75,66.6667,50
1775425241401264,60,60,50,40
1775425241452001,100,80,66.6667,60
1775425241502703,83.3333,80,75,66.6667
1775425241553355,100,100,100,83.3333
1775425241604052,75,80,50,40
1775425241654693,80,66.6667,25,0
