timestamp,cpu4,cpu6,cpu8,cpu10
1775426047082511,60,80,80,75
1775426047096245,80,100,100,80
1775426047133502,100,83.3333,100,80
1775426047146821,100,75,80,75
1775426047184732,40,75,50,85.7143
1775426047197324,40,80,50,85.7143
1775426047235899,50,80,66.6667,50
1775426047247902,40,80,60,40
1775426047287170,83.3333,100,83.3333,80
1775426047298525,100,100,100,100
1775426047338121,100,60,60,80
1775426047348977,100,60,66.6667,80
1775426047388890,66.6667,75,83.3333,75
1775426047399544,50,75,80,66.6667
1775426047439934,50,80,60,66.6667
1775426047450095,60,80,60,75
1775426047490864,50,80,80,75
1775426047500654,40,83.3333,83.3333,75
1775426047541927,66.6667,60,66.6667,75
1775426047551163,80,60,66.6667,60
1775426047592862,50,83.3333,66.6667,40
1775426047601725,50,83.3333,60,25
1775426047643584,50,75,60,50
1775426047652219,50,66.6667,57.1429,66.6667
1775426047694463,75,60,60,83.3333
1775426047702784,66.6667,60,75,80
1775426047745648,20,33.3333,66.6667,50
1775426047753393,25,33.3333,60,60
1775426047796772,100,80,80,83.3333
1775426047803811,100,80,83.3333,80
1775426047848021,83.3333,100,100,100
1775426047854399,83.3333,100,100,100
1775426047899285,75,50,80,80
1775426047904871,75,40,71.4286,80
1775426047950192,83.3333,75,40,75
1775426047955317,71.4286,75,50,80
1775426048001178,66.6667,40,75,66.6667
1775426048005897,83.3333,40,75,60
1775426048052475,60,80,75,75
1775426048056502,50,80,80,75
1775426048103666,80,25,66.6667,83.3333
1775426048106936,80,20,60,83.3333
1775426048154894,80,71.4286,50,80
1775426048157501,83.3333,80,60,83.3333
1775426048206266,100,100,100,100
1775426048208083,100,100,100,100
1775426048257591,100,80,83.3333,80
1775426048258713,100,80,80,80
1775426048308548,66.6667,80,66.6667,100
1775426048309204,66.6667,80,66.6667,100
1775426048359318,50,75,80,50
1775426048359747,50,75,80,50
1775426048410314,60,66.6667,50,33.3333
1775426048410355,60,66.6667,50,33.3333
1775426048460816,60,50,75,80
1775426048461550,60,50,75,80
1775426048511241,60,60,66.6667,66.6667
1775426048512684,60,60,66.6667,66.6667
1775426048561678,75,0,40,50
1775426048563914,80,25,40,60
1775426048612246,100,100,100,100
1775426048614883,75,100,100,83.3333
1775426048662697,71.4286,60,60,50
1775426048665849,83.3333,60,60,66.6667
1775426048713281,100,100,100,80
1775426048716765,100,83.3333,83.3333,80
1775426048763824,80,85.7143,80,80
1775426048767996,100,100,100,80
1775426048814250,50,50,60,66.6667
1775426048819246,50,60,60,66.6667
1775426048864829,80,60,20,60
1775426048870428,75,60,20,60
1775426048915457,83.3333,80,75,100
1775426048921605,83.3333,75,80,100
1775426048966055,80,60,66.6667,60
1775426048972868,80,66.6667,66.6667,60
1775426049016631,100,100,100,100
1775426049024163,100,100,100,100
1775426049067290,83.3333,100,100,100
1775426049075450,80,100,100,100
1775426049117875,60,25,66.6667,60
1775426049126754,60,25,66.6667,50
1775426049168480,75,80,83.3333,75
1775426049177984,80,80,83.3333,80
1775426049219086,85.7143,80,80,66.6667
1775426049228973,83.3333,80,66.6667,50
1775426049269736,80,100,60,75
1775426049280000,83.3333,100,83.3333,100
1775426049320352,80,80,66.6667,66.6667
1775426049331244,80,66.6667,50,40
1775426049370780,75,25,75,60
1775426049382194,80,25,71.4286,80
1775426049421359,83.3333,71.4286,83.3333,66.6667
1775426049432936,75,80,100,60
1775426049471879,60,75,60,60
1775426049484010,80,80,60,75
1775426049522456,60,80,100,60
1775426049535023,50,50,100,50
1775426049573061,40,40,75,50
1775426049586047,50,50,50,80
1775426049623588,80,75,60,66.6667
1775426049637255,80,60,80,50
1775426049674158,75,60,80,75
1775426049688454,60,50,60,66.6667
1775426049724771,80,50,60,100
1775426049739573,83.3333,80,66.6667,75
1775426049775431,66.6667,60,75,80
1775426049790815,75,83.3333,100,100
1775426049825921,80,100,80,75
1775426049842214,83.3333,80,60,75
1775426049876426,83.3333,80,60,60
1775426049893417,80,80,80,60
1775426049927029,80,60,80,100
1775426049944613,66.6667,60,66.6667,100
1775426049977616,60,40,66.6667,50
1775426049995766,66.6667,60,60,40
1775426050028056,85.7143,100,75,75
1775426050047109,100,100,85.7143,100
1775426050078503,75,50,71.4286,66.6667
1775426050098103,71.4286,20,50,66.6667
1775426050129103,71.4286,50,75,80
1775426050149139,75,80,100,100
1775426050179540,80,80,83.3333,80
1775426050200393,71.4286,75,80,66.6667
1775426050230044,75,80,100,80
1775426050251385,50,66.6667,80,100
1775426050280479,40,75,60,80
1775426050302151,50,75,60,66.6667
1775426050330938,66.6667,66.6667,66.6667,33.3333
1775426050353110,80,66.6667,40,50
1775426050381549,75,60,25,60
1775426050404342,60,66.6667,60,60
1775426050432012,83.3333,80,66.6667,75
1775426050455368,83.3333,80,80,60
1775426050482464,80,83.3333,100,66.6667
1775426050506297,100,100,100,83.3333
1775426050532952,75,83.3333,83.3333,60
1775426050557354,50,57.1429,80,66.6667
1775426050583412,50,50,80,60
1775426050608609,66.6667,100,83.3333,50
1775426050633921,80,100,100,80
1775426050659873,100,83.3333,100,100
1775426050684392,80,66.6667,80,75
1775426050711089,60,60,50,50
1775426050734827,60,60,40,50
1775426050762357,50,60,60,40
1775426050785417,80,80,83.3333,60
1775426050813598,100,80,85.7143,80
1775426050835997,80,83.3333,66.6667,66.6667
1775426050864689,50,66.6667,25,80
1775426050886611,60,50,60,100
1775426050915866,100,100,100,100
1775426050937178,100,100,100,100
1775426050966866,66.6667,83.3333,83.3333,50
1775426050987697,60,85.7143,83.3333,60
1775426051017793,50,60,83.3333,83.3333
1775426051038156,40,0,60,50
1775426051068700,83.3333,40,0,50
1775426051088735,83.3333,50,40,66.6667
1775426051119647,50,60,66.6667,80
1775426051139305,66.6667,80,80,80
1775426051170812,50,75,80,75
1775426051189768,50,60,60,60
1775426051221838,66.6667,83.3333,66.6667,80
1775426051240340,60,80,80,80
1775426051272907,60,66.6667,66.6667,75
1775426051290994,83.3333,80,80,100
1775426051324150,100,100,100,100
1775426051341523,100,100,100,100
1775426051375497,100,100,80,85.7143
1775426051392113,100,100,85.7143,83.3333
1775426051426721,60,50,83.3333,50
1775426051442730,60,40,66.6667,40
1775426051477913,75,57.1429,25,60
1775426051493298,60,60,25,66.6667
1775426051529189,50,80,0,60
1775426051543942,33.3333,83.3333,33.3333,66.6667
1775426051580335,50,80,66.6667,60
1775426051594518,100,75,75,60
1775426051631627,100,100,100,100
1775426051645083,100,100,100,100
1775426051682623,66.6667,80,100,66.6667
1775426051695610,60,80,80,71.4286
1775426051733378,50,100,57.1429,80
1775426051746059,66.6667,75,60,50
1775426051784401,83.3333,80,40,60
1775426051796505,80,80,50,66.6667
1775426051835579,80,40,80,40
1775426051847104,60,50,80,25
1775426051886792,40,80,80,60
1775426051897622,50,80,60,60
1775426051938405,60,40,75,60
1775426051948191,60,40,80,75
1775426051989314,60,100,66.6667,50
1775426051998681,50,80,75,50
